#--- Experiment --------------------------------------------------------------------------
#bap_smelt3_rep1_25may2023
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.4.7.2305   www.pyroscience.com
#DESKTOP-O4BG9M2
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2 [A] FSO2-C4 SN:247475085D64A6AC Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - Oxygen Sensor - SD7-543-215 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	30% (D)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	0	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	27.250000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	2023-05-25	2001-01-01	22.302670	54.300000	0.804000	0.122000	4000	-0.056000	0.969000	0.577000	0.000000	-0.000303	0.000000	0.000000	fixed f	1014.361023	17.267267	100.000000	20.000000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	Oxygen (mg/L) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Sample Temp. (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]	Date [A Ch.1 CompP]	Time [A Ch.1 CompP]	 dt (s) [A Ch.1 CompP]	Pressure (mbar) [A Ch.1 CompP]	Status [A Ch.1 CompP]
25-05-2023	08:20:52.567	30.091	8.162	22.288	482	0	OK	25-05-2023	08:20:52.567	30.091	17.281	OK	25-05-2023	08:20:52.567	30.091	1014	OK
25-05-2023	08:21:52.219	89.743	8.166	22.280	482	0	OK	25-05-2023	08:21:52.219	89.743	17.286	OK	25-05-2023	08:21:52.219	89.743	1014	OK
25-05-2023	08:22:52.454	149.978	8.162	22.285	484	0	OK	25-05-2023	08:22:52.454	149.978	17.291	OK	25-05-2023	08:22:52.454	149.978	1014	OK
25-05-2023	08:23:52.220	209.744	8.163	22.283	485	0	OK	25-05-2023	08:23:52.220	209.744	17.293	OK	25-05-2023	08:23:52.220	209.744	1014	OK
25-05-2023	08:24:52.351	269.875	8.162	22.285	487	0	OK	25-05-2023	08:24:52.351	269.875	17.290	OK	25-05-2023	08:24:52.351	269.875	1014	OK
25-05-2023	08:25:52.232	329.756	8.157	22.291	489	-1	OK	25-05-2023	08:25:52.232	329.756	17.294	OK	25-05-2023	08:25:52.232	329.756	1014	OK
25-05-2023	08:26:52.353	389.878	8.153	22.296	492	0	OK	25-05-2023	08:26:52.353	389.878	17.294	OK	25-05-2023	08:26:52.353	389.878	1015	OK
25-05-2023	08:27:52.234	449.759	8.159	22.288	494	0	OK	25-05-2023	08:27:52.234	449.759	17.294	OK	25-05-2023	08:27:52.234	449.759	1015	OK
25-05-2023	08:28:52.613	510.137	8.153	22.296	497	-1	OK	25-05-2023	08:28:52.613	510.137	17.296	OK	25-05-2023	08:28:52.613	510.137	1015	OK
25-05-2023	08:29:52.257	569.781	8.161	22.285	500	0	OK	25-05-2023	08:29:52.257	569.781	17.296	OK	25-05-2023	08:29:52.257	569.781	1015	OK
25-05-2023	08:30:52.502	630.026	8.153	22.295	503	-1	OK	25-05-2023	08:30:52.502	630.026	17.299	OK	25-05-2023	08:30:52.502	630.026	1015	OK
25-05-2023	08:31:52.513	690.037	8.149	22.303	505	0	OK	25-05-2023	08:31:52.513	690.037	17.294	OK	25-05-2023	08:31:52.513	690.037	1015	OK
25-05-2023	08:32:52.635	750.159	8.152	22.297	508	0	OK	25-05-2023	08:32:52.635	750.159	17.298	OK	25-05-2023	08:32:52.635	750.159	1015	OK
25-05-2023	08:33:52.514	810.039	8.158	22.286	510	0	OK	25-05-2023	08:33:52.514	810.039	17.302	OK	25-05-2023	08:33:52.514	810.039	1015	OK
25-05-2023	08:34:52.657	870.181	8.146	22.302	513	0	OK	25-05-2023	08:34:52.657	870.181	17.306	OK	25-05-2023	08:34:52.657	870.181	1015	OK
25-05-2023	08:35:52.537	930.061	8.146	22.303	515	0	OK	25-05-2023	08:35:52.537	930.061	17.305	OK	25-05-2023	08:35:52.537	930.061	1015	OK
25-05-2023	08:36:52.658	990.182	8.160	22.283	517	0	OK	25-05-2023	08:36:52.658	990.182	17.305	OK	25-05-2023	08:36:52.658	990.182	1015	OK
