#--- Experiment --------------------------------------------------------------------------
#bap_smelt1_rep3_22may2023
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.4.7.2305   www.pyroscience.com
#DESKTOP-O4BG9M2
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2 [A] FSO2-C4 SN:247475085D64A6AC Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - Oxygen Sensor - SD7-543-215 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	30% (D)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	0	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	27.250000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	2023-05-22	2001-01-01	22.056932	54.300000	0.804000	0.122000	4000	-0.056000	0.969000	0.577000	0.000000	-0.000303	0.000000	0.000000	fixed f	1023.559998	17.075266	100.000000	20.000000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	Oxygen (mg/L) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Sample Temp. (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]	Date [A Ch.1 CompP]	Time [A Ch.1 CompP]	 dt (s) [A Ch.1 CompP]	Pressure (mbar) [A Ch.1 CompP]	Status [A Ch.1 CompP]
22-05-2023	11:55:07.818	39.843	7.891	22.507	852	0	OK	22-05-2023	11:55:07.818	39.843	17.343	OK	22-05-2023	11:55:07.818	39.843	1023	OK
22-05-2023	11:56:07.588	99.613	7.886	22.516	854	0	OK	22-05-2023	11:56:07.588	99.613	17.342	OK	22-05-2023	11:56:07.588	99.613	1023	OK
22-05-2023	11:57:07.719	159.744	7.889	22.509	856	0	OK	22-05-2023	11:57:07.719	159.744	17.347	OK	22-05-2023	11:57:07.719	159.744	1023	OK
22-05-2023	11:58:07.591	219.616	7.888	22.511	858	0	OK	22-05-2023	11:58:07.591	219.616	17.348	OK	22-05-2023	11:58:07.591	219.616	1023	OK
22-05-2023	11:59:07.719	279.745	7.888	22.509	860	0	OK	22-05-2023	11:59:07.719	279.745	17.350	OK	22-05-2023	11:59:07.719	279.745	1023	OK
22-05-2023	12:00:07.590	339.616	7.894	22.501	860	0	OK	22-05-2023	12:00:07.590	339.616	17.351	OK	22-05-2023	12:00:07.590	339.616	1023	OK
22-05-2023	12:01:07.721	399.746	7.885	22.512	863	0	OK	22-05-2023	12:01:07.721	399.746	17.355	OK	22-05-2023	12:01:07.721	399.746	1023	OK
22-05-2023	12:02:07.591	459.616	7.883	22.516	865	0	OK	22-05-2023	12:02:07.591	459.616	17.355	OK	22-05-2023	12:02:07.591	459.616	1022	OK
22-05-2023	12:03:07.715	519.740	7.880	22.518	866	0	OK	22-05-2023	12:03:07.715	519.740	17.361	OK	22-05-2023	12:03:07.715	519.740	1023	OK
22-05-2023	12:04:07.722	579.747	7.882	22.517	871	0	OK	22-05-2023	12:04:07.722	579.747	17.357	OK	22-05-2023	12:04:07.722	579.747	1023	OK
22-05-2023	12:05:07.606	639.631	7.875	22.526	872	0	OK	22-05-2023	12:05:07.606	639.631	17.361	OK	22-05-2023	12:05:07.606	639.631	1023	OK
22-05-2023	12:06:07.867	699.892	7.877	22.521	874	0	OK	22-05-2023	12:06:07.867	699.892	17.364	OK	22-05-2023	12:06:07.867	699.892	1023	OK
22-05-2023	12:07:07.747	759.773	7.871	22.530	877	0	OK	22-05-2023	12:07:07.747	759.773	17.366	OK	22-05-2023	12:07:07.747	759.773	1022	OK
22-05-2023	12:08:07.750	819.775	7.878	22.520	884	-1	OK	22-05-2023	12:08:07.750	819.775	17.366	OK	22-05-2023	12:08:07.750	819.775	1022	OK
22-05-2023	12:09:07.749	879.774	7.878	22.518	886	0	OK	22-05-2023	12:09:07.749	879.774	17.369	OK	22-05-2023	12:09:07.749	879.774	1022	OK
