#--- Experiment --------------------------------------------------------------------------
#bap_background2_12jun2023
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.4.7.2305   www.pyroscience.com
#DESKTOP-O4BG9M2
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2 [A] FSO2-C4 SN:247475085D64A6AC Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - Oxygen Sensor - SD7-543-215 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	30% (D)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	0	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	27.250000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	2023-06-12	2001-01-01	23.343134	54.300000	0.804000	0.122000	4000	-0.056000	0.969000	0.577000	0.000000	-0.000303	0.000000	0.000000	fixed f	1027.526978	17.050200	100.000000	20.000000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	Oxygen (mg/L) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Sample Temp. (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]	Date [A Ch.1 CompP]	Time [A Ch.1 CompP]	 dt (s) [A Ch.1 CompP]	Pressure (mbar) [A Ch.1 CompP]	Status [A Ch.1 CompP]
12-06-2023	08:24:26.049	1343.639	7.234	24.986	572	0	OK	12-06-2023	08:24:26.049	1343.639	17.107	OK	12-06-2023	08:24:26.049	1343.639	1028	OK
12-06-2023	08:25:26.048	1403.638	7.228	24.996	574	0	OK	12-06-2023	08:25:26.048	1403.638	17.107	OK	12-06-2023	08:25:26.048	1403.638	1027	OK
12-06-2023	08:26:26.047	1463.637	7.225	24.998	575	-1	OK	12-06-2023	08:26:26.047	1463.637	17.112	OK	12-06-2023	08:26:26.047	1463.637	1027	OK
12-06-2023	08:27:26.048	1523.639	7.222	25.002	577	0	OK	12-06-2023	08:27:26.048	1523.639	17.116	OK	12-06-2023	08:27:26.048	1523.639	1027	OK
12-06-2023	08:28:26.051	1583.641	7.224	24.997	578	0	OK	12-06-2023	08:28:26.051	1583.641	17.120	OK	12-06-2023	08:28:26.051	1583.641	1027	OK
12-06-2023	08:29:26.049	1643.640	7.223	24.999	580	0	OK	12-06-2023	08:29:26.049	1643.640	17.120	OK	12-06-2023	08:29:26.049	1643.640	1027	OK
12-06-2023	08:30:26.051	1703.641	7.215	25.013	582	0	OK	12-06-2023	08:30:26.051	1703.641	17.121	OK	12-06-2023	08:30:26.051	1703.641	1027	OK
12-06-2023	08:31:26.048	1763.639	7.216	25.010	583	0	OK	12-06-2023	08:31:26.048	1763.639	17.123	OK	12-06-2023	08:31:26.048	1763.639	1027	OK
12-06-2023	08:32:26.048	1823.639	7.215	25.011	584	0	OK	12-06-2023	08:32:26.048	1823.639	17.125	OK	12-06-2023	08:32:26.048	1823.639	1027	OK
12-06-2023	08:33:26.049	1883.639	7.211	25.018	586	0	OK	12-06-2023	08:33:26.049	1883.639	17.126	OK	12-06-2023	08:33:26.049	1883.639	1028	OK
12-06-2023	08:34:26.049	1943.639	7.208	25.022	588	0	OK	12-06-2023	08:34:26.049	1943.639	17.127	OK	12-06-2023	08:34:26.049	1943.639	1027	OK
12-06-2023	08:35:26.049	2003.640	7.208	25.019	589	0	OK	12-06-2023	08:35:26.049	2003.640	17.134	OK	12-06-2023	08:35:26.049	2003.640	1027	OK
12-06-2023	08:36:26.054	2063.644	7.200	25.033	592	0	OK	12-06-2023	08:36:26.054	2063.644	17.137	OK	12-06-2023	08:36:26.054	2063.644	1027	OK
12-06-2023	08:37:26.052	2123.642	7.207	25.021	594	0	OK	12-06-2023	08:37:26.052	2123.642	17.135	OK	12-06-2023	08:37:26.052	2123.642	1027	OK
12-06-2023	08:38:26.052	2183.642	7.208	25.018	596	-1	OK	12-06-2023	08:38:26.052	2183.642	17.138	OK	12-06-2023	08:38:26.052	2183.642	1027	OK
12-06-2023	08:39:26.158	2243.748	7.208	25.018	598	0	OK	12-06-2023	08:39:26.158	2243.748	17.141	OK	12-06-2023	08:39:26.158	2243.748	1028	OK
12-06-2023	08:40:26.265	2303.855	7.204	25.024	600	0	OK	12-06-2023	08:40:26.265	2303.855	17.140	OK	12-06-2023	08:40:26.265	2303.855	1027	OK
12-06-2023	08:41:26.263	2363.853	7.203	25.025	602	-1	OK	12-06-2023	08:41:26.263	2363.853	17.144	OK	12-06-2023	08:41:26.263	2363.853	1027	OK
12-06-2023	08:42:26.280	2423.870	7.198	25.032	605	0	OK	12-06-2023	08:42:26.280	2423.870	17.146	OK	12-06-2023	08:42:26.280	2423.870	1028	OK
12-06-2023	08:43:26.266	2483.857	7.193	25.039	607	0	OK	12-06-2023	08:43:26.266	2483.857	17.150	OK	12-06-2023	08:43:26.266	2483.857	1027	OK
12-06-2023	08:44:26.266	2543.856	7.199	25.031	610	0	OK	12-06-2023	08:44:26.266	2543.856	17.146	OK	12-06-2023	08:44:26.266	2543.856	1027	OK
12-06-2023	08:45:26.264	2603.855	7.192	25.039	612	-1	OK	12-06-2023	08:45:26.264	2603.855	17.155	OK	12-06-2023	08:45:26.264	2603.855	1027	OK
12-06-2023	08:46:26.282	2663.872	7.187	25.047	615	0	OK	12-06-2023	08:46:26.282	2663.872	17.156	OK	12-06-2023	08:46:26.282	2663.872	1027	OK
12-06-2023	08:47:26.265	2723.856	7.191	25.040	617	-1	OK	12-06-2023	08:47:26.265	2723.856	17.157	OK	12-06-2023	08:47:26.265	2723.856	1027	OK
12-06-2023	08:48:26.267	2783.858	7.192	25.038	619	0	OK	12-06-2023	08:48:26.267	2783.858	17.161	OK	12-06-2023	08:48:26.267	2783.858	1027	OK
12-06-2023	08:49:26.266	2843.857	7.188	25.043	621	0	OK	12-06-2023	08:49:26.266	2843.857	17.163	OK	12-06-2023	08:49:26.266	2843.857	1027	OK
12-06-2023	08:50:26.265	2903.856	7.184	25.048	624	0	OK	12-06-2023	08:50:26.265	2903.856	17.167	OK	12-06-2023	08:50:26.265	2903.856	1027	OK
12-06-2023	08:51:26.266	2963.857	7.187	25.044	627	0	OK	12-06-2023	08:51:26.266	2963.857	17.166	OK	12-06-2023	08:51:26.266	2963.857	1028	OK
12-06-2023	08:52:26.265	3023.856	7.188	25.041	629	0	OK	12-06-2023	08:52:26.265	3023.856	17.168	OK	12-06-2023	08:52:26.265	3023.856	1027	OK
12-06-2023	08:53:26.267	3083.857	7.181	25.051	632	0	OK	12-06-2023	08:53:26.267	3083.857	17.173	OK	12-06-2023	08:53:26.267	3083.857	1027	OK
12-06-2023	08:54:26.265	3143.855	7.181	25.051	635	0	OK	12-06-2023	08:54:26.265	3143.855	17.173	OK	12-06-2023	08:54:26.265	3143.855	1028	OK
12-06-2023	08:55:26.266	3203.856	7.182	25.049	638	0	OK	12-06-2023	08:55:26.266	3203.856	17.178	OK	12-06-2023	08:55:26.266	3203.856	1027	OK
12-06-2023	08:56:26.272	3263.863	7.186	25.042	641	0	OK	12-06-2023	08:56:26.272	3263.863	17.179	OK	12-06-2023	08:56:26.272	3263.863	1027	OK
12-06-2023	08:57:26.269	3323.859	7.187	25.038	645	0	OK	12-06-2023	08:57:26.269	3323.859	17.182	OK	12-06-2023	08:57:26.269	3323.859	1027	OK
12-06-2023	08:58:26.267	3383.858	7.186	25.040	649	0	OK	12-06-2023	08:58:26.267	3383.858	17.183	OK	12-06-2023	08:58:26.267	3383.858	1027	OK
12-06-2023	08:59:26.272	3443.863	7.190	25.033	653	0	OK	12-06-2023	08:59:26.272	3443.863	17.185	OK	12-06-2023	08:59:26.272	3443.863	1027	OK
12-06-2023	09:00:26.272	3503.862	7.189	25.032	658	0	OK	12-06-2023	09:00:26.272	3503.862	17.189	OK	12-06-2023	09:00:26.272	3503.862	1027	OK
12-06-2023	09:01:26.275	3563.865	7.186	25.038	663	0	OK	12-06-2023	09:01:26.275	3563.865	17.190	OK	12-06-2023	09:01:26.275	3563.865	1027	OK
12-06-2023	09:02:26.273	3623.863	7.184	25.040	669	0	OK	12-06-2023	09:02:26.273	3623.863	17.191	OK	12-06-2023	09:02:26.273	3623.863	1027	OK
12-06-2023	09:03:26.268	3683.858	7.190	25.028	676	0	OK	12-06-2023	09:03:26.268	3683.858	17.197	OK	12-06-2023	09:03:26.268	3683.858	1027	OK
