#--- Experiment --------------------------------------------------------------------------
#bap_smelt3_rep6_06jun2023
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.4.7.2305   www.pyroscience.com
#DESKTOP-O4BG9M2
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2 [A] FSO2-C4 SN:247475085D64A6AC Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - Oxygen Sensor - SD7-543-215 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	30% (D)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	0	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	27.250000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	2023-06-06	2001-01-01	22.413601	54.300000	0.804000	0.122000	4000	-0.056000	0.969000	0.577000	0.000000	-0.000303	0.000000	0.000000	fixed f	1017.950012	17.215200	100.000000	20.000000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	Oxygen (mg/L) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Sample Temp. (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]	Date [A Ch.1 CompP]	Time [A Ch.1 CompP]	 dt (s) [A Ch.1 CompP]	Pressure (mbar) [A Ch.1 CompP]	Status [A Ch.1 CompP]
06-06-2023	14:44:15.338	29.817	7.809	22.767	938	0	OK	06-06-2023	14:44:15.338	29.817	17.851	OK	06-06-2023	14:44:15.338	29.817	1017	OK
06-06-2023	14:45:15.347	89.825	7.802	22.778	938	0	OK	06-06-2023	14:45:15.347	89.825	17.854	OK	06-06-2023	14:45:15.347	89.825	1017	OK
06-06-2023	14:46:15.347	149.825	7.795	22.788	939	0	OK	06-06-2023	14:46:15.347	149.825	17.853	OK	06-06-2023	14:46:15.347	149.825	1017	OK
06-06-2023	14:47:15.348	209.826	7.785	22.803	940	0	OK	06-06-2023	14:47:15.348	209.826	17.856	OK	06-06-2023	14:47:15.348	209.826	1017	OK
06-06-2023	14:48:15.368	269.846	7.779	22.811	941	-1	OK	06-06-2023	14:48:15.368	269.846	17.860	OK	06-06-2023	14:48:15.368	269.846	1017	OK
06-06-2023	14:49:15.360	329.839	7.767	22.829	941	0	OK	06-06-2023	14:49:15.360	329.839	17.859	OK	06-06-2023	14:49:15.360	329.839	1017	OK
06-06-2023	14:50:15.361	389.840	7.754	22.848	942	0	OK	06-06-2023	14:50:15.361	389.840	17.863	OK	06-06-2023	14:50:15.361	389.840	1017	OK
06-06-2023	14:51:15.360	449.838	7.753	22.849	942	0	OK	06-06-2023	14:51:15.360	449.838	17.865	OK	06-06-2023	14:51:15.360	449.838	1017	OK
06-06-2023	14:52:15.374	509.852	7.744	22.863	942	0	OK	06-06-2023	14:52:15.374	509.852	17.865	OK	06-06-2023	14:52:15.374	509.852	1017	OK
06-06-2023	14:53:15.375	569.853	7.741	22.866	943	0	OK	06-06-2023	14:53:15.375	569.853	17.866	OK	06-06-2023	14:53:15.375	569.853	1017	OK
06-06-2023	14:54:15.374	629.853	7.736	22.873	943	0	OK	06-06-2023	14:54:15.374	629.853	17.868	OK	06-06-2023	14:54:15.374	629.853	1017	OK
06-06-2023	14:55:15.385	689.864	7.723	22.892	943	-1	OK	06-06-2023	14:55:15.385	689.864	17.871	OK	06-06-2023	14:55:15.385	689.864	1017	OK
06-06-2023	14:56:15.396	749.874	7.722	22.893	944	0	OK	06-06-2023	14:56:15.396	749.874	17.873	OK	06-06-2023	14:56:15.396	749.874	1017	OK
06-06-2023	14:57:15.397	809.875	7.722	22.893	944	0	OK	06-06-2023	14:57:15.397	809.875	17.876	OK	06-06-2023	14:57:15.397	809.875	1017	OK
06-06-2023	14:58:15.406	869.885	7.717	22.901	944	0	OK	06-06-2023	14:58:15.406	869.885	17.873	OK	06-06-2023	14:58:15.406	869.885	1017	OK
