#--- Experiment --------------------------------------------------------------------------
#bap_smelt2_rep2_16may2023
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.4.7.2305   www.pyroscience.com
#DESKTOP-O4BG9M2
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2 [A] FSO2-C4 SN:247475085D64A6AC Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - Oxygen Sensor - SD7-543-215 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	30% (D)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	0	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	27.250000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	2023-05-16	2001-01-01	22.325933	54.300000	0.804000	0.122000	4000	-0.056000	0.969000	0.577000	0.000000	-0.000303	0.000000	0.000000	fixed f	1004.973999	17.145267	100.000000	20.000000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	Oxygen (mg/L) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Sample Temp. (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]	Date [A Ch.1 CompP]	Time [A Ch.1 CompP]	 dt (s) [A Ch.1 CompP]	Pressure (mbar) [A Ch.1 CompP]	Status [A Ch.1 CompP]
16-05-2023	13:37:11.723	37.486	7.977	22.318	711	0	OK	16-05-2023	13:37:11.723	37.486	17.691	OK	16-05-2023	13:37:11.723	37.486	1003	OK
16-05-2023	13:38:11.721	97.484	7.984	22.307	711	0	OK	16-05-2023	13:38:11.721	97.484	17.694	OK	16-05-2023	13:38:11.721	97.484	1003	OK
16-05-2023	13:39:11.722	157.485	7.978	22.316	711	0	OK	16-05-2023	13:39:11.722	157.485	17.696	OK	16-05-2023	13:39:11.722	157.485	1003	OK
16-05-2023	13:40:11.720	217.483	7.971	22.325	711	0	OK	16-05-2023	13:40:11.720	217.483	17.698	OK	16-05-2023	13:40:11.720	217.483	1003	OK
16-05-2023	13:41:11.721	277.484	7.974	22.321	711	0	OK	16-05-2023	13:41:11.721	277.484	17.698	OK	16-05-2023	13:41:11.721	277.484	1003	OK
16-05-2023	13:42:11.724	337.487	7.969	22.327	711	0	OK	16-05-2023	13:42:11.724	337.487	17.703	OK	16-05-2023	13:42:11.724	337.487	1003	OK
16-05-2023	13:43:11.726	397.489	7.973	22.320	711	0	OK	16-05-2023	13:43:11.726	397.489	17.704	OK	16-05-2023	13:43:11.726	397.489	1003	OK
16-05-2023	13:44:11.723	457.486	7.966	22.330	711	0	OK	16-05-2023	13:44:11.723	457.486	17.706	OK	16-05-2023	13:44:11.723	457.486	1003	OK
16-05-2023	13:45:11.721	517.484	7.963	22.334	711	0	OK	16-05-2023	13:45:11.721	517.484	17.707	OK	16-05-2023	13:45:11.721	517.484	1003	OK
16-05-2023	13:46:11.739	577.502	7.972	22.320	711	0	OK	16-05-2023	13:46:11.739	577.502	17.709	OK	16-05-2023	13:46:11.739	577.502	1003	OK
16-05-2023	13:47:11.726	637.489	7.970	22.324	711	0	OK	16-05-2023	13:47:11.726	637.489	17.708	OK	16-05-2023	13:47:11.726	637.489	1003	OK
16-05-2023	13:48:11.725	697.488	7.980	22.308	711	0	OK	16-05-2023	13:48:11.725	697.488	17.711	OK	16-05-2023	13:48:11.725	697.488	1003	OK
16-05-2023	13:49:11.723	757.486	7.971	22.320	711	0	OK	16-05-2023	13:49:11.723	757.486	17.714	OK	16-05-2023	13:49:11.723	757.486	1003	OK
16-05-2023	13:50:11.725	817.488	7.966	22.327	711	0	OK	16-05-2023	13:50:11.725	817.488	17.716	OK	16-05-2023	13:50:11.725	817.488	1003	OK
16-05-2023	13:51:11.726	877.489	7.964	22.329	711	0	OK	16-05-2023	13:51:11.726	877.489	17.717	OK	16-05-2023	13:51:11.726	877.489	1003	OK
16-05-2023	13:52:11.618	937.381	7.966	22.325	711	0	OK	16-05-2023	13:52:11.618	937.381	17.719	OK	16-05-2023	13:52:11.618	937.381	1003	OK
16-05-2023	13:53:11.725	997.488	7.961	22.332	711	0	OK	16-05-2023	13:53:11.725	997.488	17.720	OK	16-05-2023	13:53:11.725	997.488	1003	OK
16-05-2023	13:54:11.620	1057.383	7.961	22.332	711	0	OK	16-05-2023	13:54:11.620	1057.383	17.721	OK	16-05-2023	13:54:11.620	1057.383	1003	OK
16-05-2023	13:55:11.725	1117.488	7.963	22.328	711	0	OK	16-05-2023	13:55:11.725	1117.488	17.726	OK	16-05-2023	13:55:11.725	1117.488	1003	OK
16-05-2023	13:56:11.618	1177.381	7.953	22.341	711	0	OK	16-05-2023	13:56:11.618	1177.381	17.729	OK	16-05-2023	13:56:11.618	1177.381	1003	OK
16-05-2023	13:57:11.726	1237.489	7.954	22.341	711	0	OK	16-05-2023	13:57:11.726	1237.489	17.726	OK	16-05-2023	13:57:11.726	1237.489	1003	OK
16-05-2023	13:58:11.623	1297.386	7.954	22.340	711	0	OK	16-05-2023	13:58:11.623	1297.386	17.730	OK	16-05-2023	13:58:11.623	1297.386	1003	OK
