#--- Experiment --------------------------------------------------------------------------
#bap_smelt1_rep4_22may2023
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.4.7.2305   www.pyroscience.com
#DESKTOP-O4BG9M2
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2 [A] FSO2-C4 SN:247475085D64A6AC Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - Oxygen Sensor - SD7-543-215 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	30% (D)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	0	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	27.250000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	2023-05-22	2001-01-01	22.056932	54.300000	0.804000	0.122000	4000	-0.056000	0.969000	0.577000	0.000000	-0.000303	0.000000	0.000000	fixed f	1023.559998	17.075266	100.000000	20.000000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	Oxygen (mg/L) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Sample Temp. (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]	Date [A Ch.1 CompP]	Time [A Ch.1 CompP]	 dt (s) [A Ch.1 CompP]	Pressure (mbar) [A Ch.1 CompP]	Status [A Ch.1 CompP]
22-05-2023	14:36:07.922	47.391	7.722	22.655	953	0	OK	22-05-2023	14:36:07.922	47.391	17.666	OK	22-05-2023	14:36:07.922	47.391	1021	OK
22-05-2023	14:37:07.925	107.394	7.718	22.660	953	0	OK	22-05-2023	14:37:07.925	107.394	17.669	OK	22-05-2023	14:37:07.925	107.394	1021	OK
22-05-2023	14:38:08.054	167.523	7.715	22.664	953	0	OK	22-05-2023	14:38:08.054	167.523	17.672	OK	22-05-2023	14:38:08.054	167.523	1021	OK
22-05-2023	14:39:07.935	227.405	7.714	22.666	953	0	OK	22-05-2023	14:39:07.935	227.405	17.671	OK	22-05-2023	14:39:07.935	227.405	1021	OK
22-05-2023	14:40:08.056	287.525	7.714	22.664	953	0	OK	22-05-2023	14:40:08.056	287.525	17.676	OK	22-05-2023	14:40:08.056	287.525	1021	OK
22-05-2023	14:41:07.936	347.406	7.717	22.658	953	0	OK	22-05-2023	14:41:07.936	347.406	17.679	OK	22-05-2023	14:41:07.936	347.406	1021	OK
22-05-2023	14:42:08.057	407.527	7.715	22.661	953	0	OK	22-05-2023	14:42:08.057	407.527	17.678	OK	22-05-2023	14:42:08.057	407.527	1021	OK
22-05-2023	14:43:07.938	467.407	7.714	22.662	953	0	OK	22-05-2023	14:43:07.938	467.407	17.682	OK	22-05-2023	14:43:07.938	467.407	1021	OK
22-05-2023	14:44:08.059	527.528	7.708	22.671	953	0	OK	22-05-2023	14:44:08.059	527.528	17.684	OK	22-05-2023	14:44:08.059	527.528	1021	OK
22-05-2023	14:45:07.942	587.412	7.713	22.662	953	0	OK	22-05-2023	14:45:07.942	587.412	17.686	OK	22-05-2023	14:45:07.942	587.412	1021	OK
22-05-2023	14:46:08.067	647.536	7.712	22.664	953	-1	OK	22-05-2023	14:46:08.067	647.536	17.687	OK	22-05-2023	14:46:08.067	647.536	1021	OK
22-05-2023	14:47:07.953	707.422	7.715	22.658	954	0	OK	22-05-2023	14:47:07.953	707.422	17.689	OK	22-05-2023	14:47:07.953	707.422	1021	OK
22-05-2023	14:48:08.073	767.542	7.719	22.651	954	0	OK	22-05-2023	14:48:08.073	767.542	17.690	OK	22-05-2023	14:48:08.073	767.542	1021	OK
22-05-2023	14:49:07.959	827.428	7.711	22.662	953	0	OK	22-05-2023	14:49:07.959	827.428	17.696	OK	22-05-2023	14:49:07.959	827.428	1021	OK
22-05-2023	14:50:08.078	887.547	7.709	22.664	954	0	OK	22-05-2023	14:50:08.078	887.547	17.698	OK	22-05-2023	14:50:08.078	887.547	1021	OK
